holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,hour_sin,hour_cos,dow_sin,dow_cos,is_weekend,is_holiday,is_severe_weather,is_low_visibility,temp_scaled,clouds_scaled,congestion_category,high_risk
None,300.28,0.0,0.0,1,Clear,sky is clear,2016-08-22 14:00:00,5012,14,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0,1.496411259532426,0.01,Severe,0
None,300.68,0.0,0.0,1,Clear,sky is clear,2016-08-22 15:00:00,5062,15,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,0,0,0,1.5278820714329162,0.01,Severe,0
None,300.72,0.0,0.0,1,Clear,sky is clear,2016-08-22 16:00:00,5866,16,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,0,0,0,1.5310291526229665,0.01,Severe,0
None,300.64,0.0,0.0,1,Clear,sky is clear,2016-08-22 17:00:00,5474,17,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,0,0,0,1.5247349902428657,0.01,Severe,0
None,300.01,0.0,0.0,1,Clear,sky is clear,2016-08-22 18:00:00,3898,18,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,0,0,0,1.4751684614995983,0.01,High,0
None,299.14,0.0,0.0,1,Clear,sky is clear,2016-08-22 19:00:00,2908,19,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,0,0,0,1.4067194456160375,0.01,Medium,0
None,297.69,0.0,0.0,1,Clear,sky is clear,2016-08-22 20:00:00,2796,20,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,0,0,0,1.2926377524767712,0.01,Medium,0
None,296.44,0.0,0.0,1,Clear,sky is clear,2016-08-22 21:00:00,2588,21,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,0,0,0,1.1942914652877474,0.01,Medium,0
None,295.59,0.0,0.0,1,Clear,sky is clear,2016-08-22 22:00:00,1832,22,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,0,0,0,1.1274159899992096,0.01,Medium,0
None,295.41,0.0,0.0,1,Clear,sky is clear,2016-08-22 23:00:00,1051,23,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,0,0,0,1.1132541246439942,0.01,Low,0
None,294.94,0.0,0.0,1,Clear,sky is clear,2016-08-23 00:00:00,655,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,1.0762759206609191,0.01,Low,0
None,294.36,0.0,0.0,1,Clear,sky is clear,2016-08-23 01:00:00,440,1,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,1.0306432434052135,0.01,Low,0
None,294.01,0.0,0.0,1,Haze,haze,2016-08-23 02:00:00,322,2,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,1,1.0031062829922852,0.01,Low,0
None,293.58,0.6,0.0,1,Rain,light rain,2016-08-23 03:00:00,408,3,1,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,0,0,0,0.9692751601992605,0.01,Low,0
None,293.11,0.0,0.0,1,Clear,sky is clear,2016-08-23 04:00:00,914,4,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0.9322969562161899,0.01,Low,0
None,292.77,0.0,0.0,1,Clear,sky is clear,2016-08-23 05:00:00,2690,5,1,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,0,0,0,0.905546766100773,0.01,Medium,0
None,292.16,0.0,0.0,1,Clear,sky is clear,2016-08-23 06:00:00,4953,6,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0.857553777952533,0.01,Severe,0
None,292.16,0.0,0.0,1,Clear,sky is clear,2016-08-23 07:00:00,5731,7,1,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,0.857553777952533,0.01,Severe,0
None,293.36,0.0,0.0,1,Clear,sky is clear,2016-08-23 08:00:00,5648,8,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,0.9519662136539947,0.01,Severe,0
None,295.14,0.0,0.0,1,Clear,sky is clear,2016-08-23 09:00:00,4348,9,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0,0,1.092011326611162,0.01,High,0
None,296.68,0.0,0.0,1,Clear,sky is clear,2016-08-23 10:00:00,4257,10,1,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,1.2131739524280407,0.01,High,0
None,298.21,0.0,0.0,1,Clear,sky is clear,2016-08-23 11:00:00,4350,11,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,0,1.3335498079474035,0.01,High,0
None,299.53,0.0,0.0,1,Clear,sky is clear,2016-08-23 12:00:00,4897,12,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,1.4374034872190118,0.01,High,0
None,300.35,0.0,0.0,1,Clear,sky is clear,2016-08-23 13:00:00,4549,13,1,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,1.5019186516150151,0.01,High,0
None,300.91,0.0,0.0,1,Clear,sky is clear,2016-08-23 14:00:00,5106,14,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,0,1.545977788275698,0.01,Severe,0
None,300.89,0.0,0.0,1,Clear,sky is clear,2016-08-23 15:00:00,5670,15,1,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,0,1.5444042476806705,0.01,Severe,0
None,300.67,0.0,0.0,40,Clouds,scattered clouds,2016-08-23 16:00:00,6343,16,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0,1.5270953011354047,0.4,Severe,0
None,299.66,0.0,0.0,40,Clouds,scattered clouds,2016-08-23 17:00:00,5856,17,1,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,1.4476315010866743,0.4,Severe,0
None,298.79,0.0,0.0,1,Clear,sky is clear,2016-08-23 18:00:00,4242,18,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,0,1.3791824852031136,0.01,High,0
None,297.61,12.7,0.0,90,Rain,heavy intensity rain,2016-08-23 19:00:00,3389,19,1,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0,1.2863435900966749,0.9,High,0
None,295.95,0.51,0.0,75,Rain,light rain,2016-08-23 20:00:00,2665,20,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,1.1557397207096496,0.75,Medium,0
None,295.95,0.51,0.0,75,Thunderstorm,proximity thunderstorm,2016-08-23 20:00:00,2665,20,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,1,0,1.1557397207096496,0.75,Medium,0
None,294.69,1.52,0.0,1,Rain,moderate rain,2016-08-23 21:00:00,2298,21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,1.0566066632231146,0.01,Medium,0
None,294.69,1.52,0.0,1,Thunderstorm,proximity thunderstorm,2016-08-23 21:00:00,2298,21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,1,0,1.0566066632231146,0.01,Medium,0
None,294.69,1.52,0.0,1,Mist,mist,2016-08-23 21:00:00,2298,21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,1,1.0566066632231146,0.01,Medium,0
None,294.69,1.52,0.0,1,Drizzle,light intensity drizzle,2016-08-23 21:00:00,2298,21,1,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,1.0566066632231146,0.01,Medium,0
None,294.07,20.07,0.0,40,Rain,very heavy rain,2016-08-23 22:00:00,1520,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0,1.0078269047773585,0.4,Medium,0
None,294.07,20.07,0.0,40,Thunderstorm,proximity thunderstorm,2016-08-23 22:00:00,1520,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,1,0,1.0078269047773585,0.4,Medium,0
None,294.07,20.07,0.0,40,Mist,mist,2016-08-23 22:00:00,1520,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,1,1.0078269047773585,0.4,Medium,0
None,294.07,20.07,0.0,40,Drizzle,light intensity drizzle,2016-08-23 22:00:00,1520,22,1,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0,1.0078269047773585,0.4,Medium,0
None,293.17,1.02,0.0,75,Rain,heavy intensity rain,2016-08-23 23:00:00,874,23,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0.9370175780012633,0.75,Low,0
None,293.17,1.02,0.0,75,Thunderstorm,proximity thunderstorm,2016-08-23 23:00:00,874,23,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,1,0,0.9370175780012633,0.75,Low,0
None,293.17,1.02,0.0,75,Mist,mist,2016-08-23 23:00:00,874,23,1,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,1,0.9370175780012633,0.75,Low,0
None,293.0,1.02,0.0,75,Rain,moderate rain,2016-08-24 00:00:00,558,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.9236424829435548,0.75,Low,0
None,293.0,1.02,0.0,75,Mist,mist,2016-08-24 00:00:00,558,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,1,0.9236424829435548,0.75,Low,0
None,293.0,1.02,0.0,75,Drizzle,drizzle,2016-08-24 00:00:00,558,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.9236424829435548,0.75,Low,0
None,293.0,1.02,0.0,75,Thunderstorm,proximity thunderstorm,2016-08-24 00:00:00,558,0,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,0,0.9236424829435548,0.75,Low,0
None,292.86,0.51,0.0,90,Rain,moderate rain,2016-08-24 01:00:00,337,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.9126276987783852,0.9,Low,0
None,292.86,0.51,0.0,90,Mist,mist,2016-08-24 01:00:00,337,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,1,0.9126276987783852,0.9,Low,0
None,292.86,0.51,0.0,90,Drizzle,drizzle,2016-08-24 01:00:00,337,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.9126276987783852,0.9,Low,0
None,292.43,0.0,0.0,90,Rain,moderate rain,2016-08-24 02:00:00,250,2,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.8787965759853605,0.9,Low,0
None,292.43,0.0,0.0,90,Mist,mist,2016-08-24 02:00:00,250,2,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,0.8787965759853605,0.9,Low,0
None,292.43,0.0,0.0,90,Drizzle,heavy intensity drizzle,2016-08-24 02:00:00,250,2,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.8787965759853605,0.9,Low,0
None,292.52,0.0,0.0,90,Mist,mist,2016-08-24 03:00:00,328,3,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,1,0.8858775086629683,0.9,Low,0
None,292.52,0.0,0.0,90,Drizzle,heavy intensity drizzle,2016-08-24 03:00:00,328,3,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.8858775086629683,0.9,Low,0
None,292.52,0.0,0.0,90,Rain,light rain,2016-08-24 03:00:00,328,3,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.8858775086629683,0.9,Low,0
None,292.83,0.0,0.0,75,Drizzle,heavy intensity drizzle,2016-08-24 04:00:00,926,4,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.9102673878858464,0.75,Low,0
None,292.88,0.0,0.0,90,Drizzle,heavy intensity drizzle,2016-08-24 05:00:00,2849,5,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.9142012393734081,0.9,Medium,0
None,292.93,0.0,0.0,90,Mist,mist,2016-08-24 06:00:00,5407,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,1,0.91813509086097,0.9,Severe,1
None,292.93,0.0,0.0,90,Drizzle,light intensity drizzle,2016-08-24 06:00:00,5407,6,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.91813509086097,0.9,Severe,0
None,292.8,0.0,0.0,90,Mist,mist,2016-08-24 07:00:00,6068,7,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,0,0,1,0.9079070769933119,0.9,Severe,1
None,293.32,0.0,0.0,75,Mist,mist,2016-08-24 08:00:00,5736,8,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,1,0.9488191324639443,0.75,Severe,1
None,294.05,0.0,0.0,90,Clouds,overcast clouds,2016-08-24 09:00:00,4872,9,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.0062533641823355,0.9,High,0
None,294.89,0.0,0.0,90,Mist,mist,2016-08-24 10:00:00,4462,10,2,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,1,1.0723420691733574,0.9,High,1
None,296.41,0.0,0.0,1,Clear,sky is clear,2016-08-24 11:00:00,4602,11,2,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.1919311543952131,0.01,High,0
None,298.06,0.0,0.0,75,Clouds,broken clouds,2016-08-24 12:00:00,4832,12,2,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.3217482534847225,0.75,High,0
None,299.5,0.0,0.0,1,Clear,sky is clear,2016-08-24 13:00:00,4675,13,2,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.4350431763264773,0.01,High,0
None,299.59,0.0,0.0,75,Clouds,broken clouds,2016-08-24 14:00:00,5115,14,2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.442124109004085,0.75,Severe,0
None,299.38,0.0,0.0,1,Clear,sky is clear,2016-08-24 15:00:00,5579,15,2,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.4256019327563307,0.01,Severe,0
None,298.68,0.0,0.0,1,Clear,sky is clear,2016-08-24 16:00:00,6726,16,2,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.3705280119304784,0.01,Severe,0
None,296.5,0.0,0.0,1,Clear,sky is clear,2016-08-24 18:00:00,4370,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.1990120870728207,0.01,High,0
None,296.23,0.0,0.0,1,Clear,sky is clear,2016-08-24 18:00:00,4370,18,2,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.1777692890399931,0.01,High,0
None,295.26,0.0,0.0,90,Clouds,overcast clouds,2016-08-24 19:00:00,3356,19,2,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,0,0,0,1.1014525701813087,0.9,Medium,0
None,293.85,0.0,0.0,1,Clear,sky is clear,2016-08-24 20:00:00,3030,20,2,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.9905179582320927,0.01,Medium,0
None,292.8,0.0,0.0,1,Clear,sky is clear,2016-08-24 21:00:00,2615,21,2,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.9079070769933119,0.01,Medium,0
None,292.03,0.0,0.0,90,Clouds,overcast clouds,2016-08-24 22:00:00,1865,22,2,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.8473257640848704,0.9,Medium,0
None,291.11,0.0,0.0,1,Clear,sky is clear,2016-08-24 23:00:00,1169,23,2,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,0.7749428967137523,0.01,Low,0
State Fair,290.82,0.0,0.0,1,Clear,sky is clear,2016-08-25 00:00:00,655,0,3,0.0,1.0,0.43388373911755823,-0.900968867902419,0,1,0,0,0.7521265580858971,0.01,Low,0
None,290.08,0.0,0.0,1,Clear,sky is clear,2016-08-25 01:00:00,440,1,3,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,0.6939055560699945,0.01,Low,0
None,289.38,0.0,0.0,1,Clear,sky is clear,2016-08-25 02:00:00,322,2,3,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0.6388316352441422,0.01,Low,0
None,289.19,0.0,0.0,1,Clear,sky is clear,2016-08-25 03:00:00,408,3,3,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,0.6238829995914108,0.01,Low,0
None,288.75,0.0,0.0,1,Clear,sky is clear,2016-08-25 04:00:00,914,4,3,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0.5892651065008746,0.01,Low,0
None,288.35,0.0,0.0,1,Clear,sky is clear,2016-08-25 05:00:00,2925,5,3,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,0.5577942946003889,0.01,Medium,0
None,288.31,0.0,0.0,1,Mist,mist,2016-08-25 06:00:00,5404,6,3,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,1,0.5546472134103385,0.01,Severe,1
None,288.58,0.0,0.0,1,Clear,sky is clear,2016-08-25 07:00:00,6256,7,3,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,0.5758900114431662,0.01,Severe,0
None,289.96,0.0,0.0,1,Clear,sky is clear,2016-08-25 08:00:00,5798,8,3,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,0.6844643124998478,0.01,Severe,0
None,291.59,0.0,0.0,1,Clear,sky is clear,2016-08-25 09:00:00,5308,9,3,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,0,0.8127078709943343,0.01,Severe,0
None,293.12,0.0,0.0,1,Clear,sky is clear,2016-08-25 10:00:00,4895,10,3,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0.9330837265137014,0.01,High,0
None,293.97,0.0,0.0,1,Clear,sky is clear,2016-08-25 11:00:00,5106,11,3,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,0,0.9999592018022392,0.01,Severe,0
None,294.34,0.0,0.0,1,Clear,sky is clear,2016-08-25 12:00:00,4866,12,3,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,1.029069702810186,0.01,High,0
None,294.59,0.0,0.0,1,Clear,sky is clear,2016-08-25 13:00:00,4808,13,3,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,1.0487389602479908,0.01,High,0
None,294.9,0.0,0.0,40,Clouds,scattered clouds,2016-08-25 14:00:00,5157,14,3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,0,0,1.073128839470869,0.4,Severe,0
None,295.21,0.0,0.0,75,Clouds,broken clouds,2016-08-25 15:00:00,5431,15,3,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,0,0,0,1.097518718693747,0.75,Severe,0
None,295.15,0.0,0.0,75,Clouds,broken clouds,2016-08-25 16:00:00,5933,16,3,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,0,0,0,1.0927980969086735,0.75,Severe,0
None,294.79,0.0,0.0,75,Clouds,broken clouds,2016-08-25 17:00:00,5621,17,3,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,0,0,0,1.064474366198238,0.75,Severe,0
None,294.17,0.0,0.0,1,Clear,sky is clear,2016-08-25 18:00:00,4274,18,3,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,0,0,0,1.015694607752482,0.01,High,0
None,293.27,0.0,0.0,75,Clouds,broken clouds,2016-08-25 19:00:00,3180,19,3,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,0,0,0,0.9448852809763825,0.75,Medium,0
None,291.09,0.0,0.0,40,Clouds,scattered clouds,2016-08-25 20:00:00,3022,20,3,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0.7733693561187248,0.4,Medium,0
None,290.36,0.0,0.0,20,Clouds,few clouds,2016-08-25 21:00:00,2792,21,3,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,0,0,0,0.7159351244003381,0.2,Medium,0
None,289.18,0.0,0.0,1,Clear,sky is clear,2016-08-25 22:00:00,1921,22,3,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0.6230962292938993,0.01,Medium,0
None,288.22,0.0,0.0,1,Clear,sky is clear,2016-08-25 23:00:00,1252,23,3,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0.5475662807327308,0.01,Medium,0
None,287.98,0.0,0.0,1,Clear,sky is clear,2016-08-26 00:00:00,739,0,4,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.5286837935924376,0.01,Low,0
None,287.45,0.0,0.0,1,Clear,sky is clear,2016-08-26 01:00:00,447,1,4,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.48698496782428924,0.01,Low,0
None,286.91,0.0,0.0,1,Clear,sky is clear,2016-08-26 02:00:00,327,2,4,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.4444993717586339,0.01,Low,0
None,286.29,0.0,0.0,1,Clear,sky is clear,2016-08-26 03:00:00,370,3,4,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.39571961331287786,0.01,Low,0
None,285.75,0.0,0.0,1,Mist,mist,2016-08-26 04:00:00,872,4,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,1,0.3532340172472181,0.01,Low,0
None,285.23,0.0,0.0,1,Mist,mist,2016-08-26 05:00:00,2715,5,4,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,1,0.3123219617765857,0.01,Medium,0
None,285.07,0.0,0.0,1,Mist,mist,2016-08-26 06:00:00,4631,6,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,0.2997336370163887,0.01,High,1
None,285.07,0.0,0.0,1,Fog,fog,2016-08-26 06:00:00,4631,6,4,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,0,1,0.2997336370163887,0.01,High,1
None,285.29,0.0,0.0,40,Mist,mist,2016-08-26 07:00:00,5602,7,4,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,1,0.317042583561659,0.4,Severe,1
None,287.46,0.0,0.0,1,Mist,mist,2016-08-26 08:00:00,5732,8,4,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,1,0.4877717381218007,0.01,Severe,1
None,289.42,0.0,0.0,1,Clear,sky is clear,2016-08-26 09:00:00,5011,9,4,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.6419787164341926,0.01,Severe,0
None,291.41,0.0,0.0,75,Clouds,broken clouds,2016-08-26 10:00:00,4736,10,4,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.7985460056391188,0.75,High,0
None,293.28,0.0,0.0,1,Clear,sky is clear,2016-08-26 11:00:00,5205,11,4,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.9456720512738939,0.01,Severe,0
None,294.18,0.0,0.0,1,Clear,sky is clear,2016-08-26 12:00:00,5304,12,4,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,1.0164813780499935,0.01,Severe,0
None,294.56,0.0,0.0,1,Clear,sky is clear,2016-08-26 13:00:00,5090,13,4,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,1.0463786493554563,0.01,Severe,0
None,295.05,0.0,0.0,1,Clear,sky is clear,2016-08-26 14:00:00,5120,14,4,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,0,0,1.0849303939335544,0.01,Severe,0
None,295.39,0.0,0.0,40,Clouds,scattered clouds,2016-08-26 15:00:00,5531,15,4,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,0,0,0,1.1116805840489667,0.4,Severe,0
None,295.23,0.0,0.0,1,Clear,sky is clear,2016-08-26 16:00:00,5876,16,4,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,0,0,0,1.0990922592887742,0.01,Severe,0
None,294.64,0.0,0.0,1,Clear,sky is clear,2016-08-26 17:00:00,5081,17,4,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,0,0,0,1.0526728117355526,0.01,Severe,0
None,294.17,0.0,0.0,1,Clear,sky is clear,2016-08-26 18:00:00,4310,18,4,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,0,0,0,1.015694607752482,0.01,High,0
None,293.48,0.0,0.0,75,Clouds,broken clouds,2016-08-26 19:00:00,3383,19,4,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.9614074572241412,0.75,High,0
None,291.38,0.0,0.0,1,Clear,sky is clear,2016-08-26 20:00:00,2920,20,4,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.7961856947465799,0.01,Medium,0
None,290.19,0.0,0.0,1,Clear,sky is clear,2016-08-26 21:00:00,2603,21,4,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.7025600293426296,0.01,Medium,0
None,289.73,0.0,0.0,1,Clear,sky is clear,2016-08-26 22:00:00,2273,22,4,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.6663685956570705,0.01,Medium,0
None,289.88,0.0,0.0,1,Clear,sky is clear,2016-08-26 23:00:00,1726,23,4,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,0,0.6781701501197516,0.01,Medium,0
None,289.92,0.0,0.0,1,Clear,sky is clear,2016-08-27 00:00:00,1342,0,5,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0.6813172313098019,0.01,Medium,0
None,289.62,0.0,0.0,1,Clear,sky is clear,2016-08-27 01:00:00,882,1,5,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0.6577141223844354,0.01,Low,0
