promo,temp_c,rain_mm,humidity,staff_count,department,dept_note,date_time,checkouts,hour,day_of_week,is_weekend,hour_sin,hour_cos,is_promo,department_code,is_fresh_area,is_wet_weather,temp_c_scaled,checkouts_scaled,demand_category
,22.34,0.0,62.0,9,General,mixed baskets,2022-04-16 12:00:00,123,12,5,1,1.2246467991473532e-16,-1.0,0,3,0,0,0.35536753040719193,0.8489208633093526,Peak
,28.18,0.0,52.9,8,General,mixed baskets,2022-04-16 13:00:00,123,13,5,1,-0.2588190451025208,-0.9659258262890683,0,3,0,0,0.6641988365943944,0.8489208633093526,Peak
,29.21,0.0,55.0,9,Bakery,bread and pastry,2022-04-16 14:00:00,58,14,5,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0.718667371760973,0.381294964028777,High
,22.87,0.0,59.0,13,Produce,fresh fruit and veg,2022-04-16 15:00:00,68,15,5,1,-0.7071067811865471,-0.7071067811865479,0,4,1,0,0.38339502908514017,0.45323741007194246,High
,19.87,0.0,54.7,7,Bakery,bread and pastry,2022-04-16 16:00:00,70,16,5,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0.22474881015335807,0.4676258992805755,High
,21.55,0.0,57.5,5,Produce,fresh fruit and veg,2022-04-16 17:00:00,79,17,5,1,-0.9659258262890683,-0.25881904510252063,0,4,1,0,0.313590692755156,0.5323741007194245,Peak
,28.07,0.0,57.9,5,Produce,fresh fruit and veg,2022-04-16 18:00:00,93,18,5,1,-1.0,-1.8369701987210297e-16,0,4,1,0,0.6583818085668958,0.6330935251798561,Peak
,24.28,0.0,57.7,13,Dairy,milk and yogurt aisle,2022-04-16 19:00:00,89,19,5,1,-0.9659258262890684,0.2588190451025203,0,1,1,0,0.4579587519830777,0.60431654676259,Peak
,28.28,0.0,56.5,9,Frozen,frozen foods,2022-04-16 20:00:00,84,20,5,1,-0.8660254037844386,0.5000000000000001,0,2,0,0,0.6694870438921205,0.5683453237410072,Peak
,22.39,0.24,67.1,3,Bakery,bread and pastry,2022-04-16 21:00:00,63,21,5,1,-0.7071067811865477,0.7071067811865474,0,0,1,1,0.358011634056055,0.4172661870503597,High
,23.36,0.0,51.7,4,General,mixed baskets,2022-04-16 22:00:00,49,22,5,1,-0.5000000000000004,0.8660254037844384,0,3,0,0,0.40930724484399783,0.31654676258992803,Medium
,25.39,0.0,52.1,4,General,mixed baskets,2022-04-16 23:00:00,54,23,5,1,-0.25881904510252157,0.9659258262890681,0,3,0,0,0.5166578529878371,0.35251798561151076,Medium
,28.28,0.0,45.6,5,General,mixed baskets,2022-04-17 00:00:00,62,0,6,1,0.0,1.0,0,3,0,0,0.6694870438921205,0.41007194244604317,High
,25.11,0.0,37.1,7,Dairy,milk and yogurt aisle,2022-04-17 01:00:00,64,1,6,1,0.25881904510252074,0.9659258262890683,0,1,1,0,0.501850872554204,0.4244604316546763,High
,23.1,0.0,60.7,7,Bakery,bread and pastry,2022-04-17 02:00:00,63,2,6,1,0.49999999999999994,0.8660254037844387,0,0,1,0,0.39555790586991013,0.4172661870503597,High
,26.38,0.0,59.2,11,General,mixed baskets,2022-04-17 03:00:00,86,3,6,1,0.7071067811865476,0.7071067811865476,0,3,0,0,0.569011105235325,0.5827338129496403,Peak
,25.85,0.0,66.8,5,Produce,fresh fruit and veg,2022-04-17 04:00:00,53,4,6,1,0.8660254037844386,0.5000000000000001,0,4,1,0,0.5409836065573771,0.34532374100719426,Medium
,26.88,0.0,44.1,4,Frozen,frozen foods,2022-04-17 05:00:00,63,5,6,1,0.9659258262890683,0.25881904510252074,0,2,0,0,0.5954521417239554,0.4172661870503597,High
,25.2,0.0,49.4,4,Produce,fresh fruit and veg,2022-04-17 06:00:00,45,6,6,1,1.0,6.123233995736766e-17,0,4,1,0,0.5066102591221575,0.28776978417266186,Medium
,24.1,0.0,51.0,3,General,mixed baskets,2022-04-17 07:00:00,65,7,6,1,0.9659258262890683,-0.25881904510252063,0,3,0,0,0.44843997884717085,0.4316546762589928,High
,25.69,0.0,70.8,8,Produce,fresh fruit and veg,2022-04-17 08:00:00,73,8,6,1,0.8660254037844387,-0.4999999999999998,0,4,1,0,0.5325224748810153,0.4892086330935252,High
,19.53,0.0,62.7,6,General,mixed baskets,2022-04-17 09:00:00,74,9,6,1,0.7071067811865476,-0.7071067811865475,0,3,0,0,0.20676890534108944,0.49640287769784175,High
,26.3,0.0,54.0,12,Produce,fresh fruit and veg,2022-04-17 10:00:00,107,10,6,1,0.49999999999999994,-0.8660254037844387,0,4,1,0,0.5647805393971443,0.7338129496402878,Peak
,28.67,0.0,55.2,13,Produce,fresh fruit and veg,2022-04-17 11:00:00,111,11,6,1,0.258819045102521,-0.9659258262890682,0,4,1,0,0.6901110523532522,0.762589928057554,Peak
,27.0,0.64,59.8,8,Frozen,frozen foods,2022-04-17 12:00:00,130,12,6,1,1.2246467991473532e-16,-1.0,0,2,0,1,0.6017979904812268,0.8992805755395683,Peak
,23.29,0.0,46.6,12,Frozen,frozen foods,2022-04-17 13:00:00,113,13,6,1,-0.2588190451025208,-0.9659258262890683,0,2,0,0,0.40560549973558957,0.7769784172661871,Peak
,21.86,0.0,58.1,10,Dairy,milk and yogurt aisle,2022-04-17 14:00:00,71,14,6,1,-0.4999999999999997,-0.8660254037844388,0,1,1,0,0.3299841353781068,0.4748201438848921,High
,28.88,0.0,46.9,8,Produce,fresh fruit and veg,2022-04-17 15:00:00,48,15,6,1,-0.7071067811865471,-0.7071067811865479,0,4,1,0,0.7012162876784769,0.30935251798561153,Medium
,24.38,1.39,60.3,12,Dairy,milk and yogurt aisle,2022-04-17 16:00:00,76,16,6,1,-0.8660254037844385,-0.5000000000000004,0,1,1,1,0.4632469592808037,0.5107913669064749,High
,25.12,0.0,60.8,8,Frozen,frozen foods,2022-04-17 17:00:00,107,17,6,1,-0.9659258262890683,-0.25881904510252063,0,2,0,0,0.5023796932839767,0.7338129496402878,Peak
,26.19,0.0,57.5,13,Dairy,milk and yogurt aisle,2022-04-17 18:00:00,100,18,6,1,-1.0,-1.8369701987210297e-16,0,1,1,0,0.5589635113696457,0.6834532374100719,Peak
,24.18,0.0,49.9,8,Produce,fresh fruit and veg,2022-04-17 19:00:00,85,19,6,1,-0.9659258262890684,0.2588190451025203,0,4,1,0,0.4526705446853516,0.5755395683453237,Peak
,25.74,0.0,53.1,11,Dairy,milk and yogurt aisle,2022-04-17 20:00:00,93,20,6,1,-0.8660254037844386,0.5000000000000001,0,1,1,0,0.5351665785298783,0.6330935251798561,Peak
,29.34,0.0,61.6,5,Bakery,bread and pastry,2022-04-17 21:00:00,61,21,6,1,-0.7071067811865477,0.7071067811865474,0,0,1,0,0.7255420412480168,0.4028776978417266,High
,24.41,0.0,51.3,10,General,mixed baskets,2022-04-17 22:00:00,63,22,6,1,-0.5000000000000004,0.8660254037844384,0,3,0,0,0.4648334214701216,0.4172661870503597,High
,30.37,0.0,44.7,6,General,mixed baskets,2022-04-17 23:00:00,58,23,6,1,-0.25881904510252157,0.9659258262890681,0,3,0,0,0.7800105764145954,0.381294964028777,High
,26.55,0.0,53.1,11,Produce,fresh fruit and veg,2022-04-18 00:00:00,37,0,0,0,0.0,1.0,0,4,1,0,0.5780010576414595,0.2302158273381295,Low
,26.39,0.0,51.2,11,Bakery,bread and pastry,2022-04-18 01:00:00,42,1,0,0,0.25881904510252074,0.9659258262890683,0,0,1,0,0.5695399259650978,0.26618705035971224,Medium
,27.94,0.0,53.6,11,Dairy,milk and yogurt aisle,2022-04-18 02:00:00,56,2,0,0,0.49999999999999994,0.8660254037844387,0,1,1,0,0.6515071390798519,0.3669064748201439,High
,27.88,0.0,55.2,11,General,mixed baskets,2022-04-18 03:00:00,15,3,0,0,0.7071067811865476,0.7071067811865476,0,3,0,0,0.6483342147012161,0.07194244604316546,Low
,28.21,0.0,52.5,4,Dairy,milk and yogurt aisle,2022-04-18 04:00:00,23,4,0,0,0.8660254037844386,0.5000000000000001,0,1,1,0,0.6657852987837123,0.12949640287769784,Low
,26.98,0.0,52.4,9,Produce,fresh fruit and veg,2022-04-18 05:00:00,21,5,0,0,0.9659258262890683,0.25881904510252074,0,4,1,0,0.6007403490216816,0.11510791366906475,Low
,24.17,0.0,62.3,4,Dairy,milk and yogurt aisle,2022-04-18 06:00:00,31,6,0,0,1.0,6.123233995736766e-17,0,1,1,0,0.4521417239555791,0.18705035971223022,Low
,29.63,0.0,59.7,4,General,mixed baskets,2022-04-18 07:00:00,19,7,0,0,0.9659258262890683,-0.25881904510252063,0,3,0,0,0.7408778424114224,0.10071942446043165,Low
,25.24,5.72,79.8,10,Produce,fresh fruit and veg,2022-04-18 08:00:00,46,8,0,0,0.8660254037844387,-0.4999999999999998,0,4,1,1,0.5087255420412479,0.2949640287769784,Medium
,23.55,0.0,55.7,8,Produce,fresh fruit and veg,2022-04-18 09:00:00,41,9,0,0,0.7071067811865476,-0.7071067811865475,0,4,1,0,0.41935483870967744,0.2589928057553957,Medium
,27.82,0.0,52.1,5,General,mixed baskets,2022-04-18 10:00:00,91,10,0,0,0.49999999999999994,-0.8660254037844387,0,3,0,0,0.6451612903225806,0.6187050359712231,Peak
,27.21,0.0,57.5,11,General,mixed baskets,2022-04-18 11:00:00,86,11,0,0,0.258819045102521,-0.9659258262890682,0,3,0,0,0.6129032258064516,0.5827338129496403,Peak
,25.53,0.0,43.7,13,General,mixed baskets,2022-04-18 12:00:00,96,12,0,0,1.2246467991473532e-16,-1.0,0,3,0,0,0.5240613432046536,0.6546762589928058,Peak
,25.79,1.71,51.4,9,General,mixed baskets,2022-04-18 13:00:00,97,13,0,0,-0.2588190451025208,-0.9659258262890683,0,3,0,1,0.5378106821787413,0.6618705035971223,Peak
,27.05,0.0,61.7,7,General,mixed baskets,2022-04-18 14:00:00,43,14,0,0,-0.4999999999999997,-0.8660254037844388,0,3,0,0,0.6044420941300899,0.2733812949640288,Medium
,30.36,0.0,51.3,7,General,mixed baskets,2022-04-18 15:00:00,31,15,0,0,-0.7071067811865471,-0.7071067811865479,0,3,0,0,0.7794817556848227,0.18705035971223022,Low
,25.43,2.0,55.8,11,Dairy,milk and yogurt aisle,2022-04-18 16:00:00,47,16,0,0,-0.8660254037844385,-0.5000000000000004,0,1,1,1,0.5187731359069275,0.302158273381295,Medium
,22.5,0.0,46.5,6,Frozen,frozen foods,2022-04-18 17:00:00,57,17,0,0,-0.9659258262890683,-0.25881904510252063,0,2,0,0,0.36382866208355363,0.37410071942446044,High
,24.21,0.0,58.5,11,Bakery,bread and pastry,2022-04-18 18:00:00,89,18,0,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0.45425700687466947,0.60431654676259,Peak
,26.87,0.0,45.7,11,Frozen,frozen foods,2022-04-18 19:00:00,38,19,0,0,-0.9659258262890684,0.2588190451025203,0,2,0,0,0.594923320994183,0.23741007194244604,Low
,25.11,0.0,64.5,7,General,mixed baskets,2022-04-18 20:00:00,67,20,0,0,-0.8660254037844386,0.5000000000000001,0,3,0,0,0.501850872554204,0.4460431654676259,High
,23.97,0.0,56.6,6,General,mixed baskets,2022-04-18 21:00:00,25,21,0,0,-0.7071067811865477,0.7071067811865474,0,3,0,0,0.44156530936012683,0.14388489208633093,Low
,27.41,0.0,41.3,6,Dairy,milk and yogurt aisle,2022-04-18 22:00:00,49,22,0,0,-0.5000000000000004,0.8660254037844384,0,1,1,0,0.6234796404019037,0.31654676258992803,Medium
,27.43,0.0,51.0,8,Frozen,frozen foods,2022-04-18 23:00:00,22,23,0,0,-0.25881904510252157,0.9659258262890681,0,2,0,0,0.6245372818614489,0.1223021582733813,Low
,25.07,0.0,47.0,9,Produce,fresh fruit and veg,2022-04-19 00:00:00,61,0,1,0,0.0,1.0,0,4,1,0,0.49973558963511366,0.4028776978417266,High
,26.27,0.0,59.2,8,Dairy,milk and yogurt aisle,2022-04-19 01:00:00,21,1,1,0,0.25881904510252074,0.9659258262890683,0,1,1,0,0.5631940772078264,0.11510791366906475,Low
,24.0,0.0,59.1,8,General,mixed baskets,2022-04-19 02:00:00,64,2,1,0,0.49999999999999994,0.8660254037844387,0,3,0,0,0.4431517715494447,0.4244604316546763,High
,24.06,0.0,51.1,3,Dairy,milk and yogurt aisle,2022-04-19 03:00:00,45,3,1,0,0.7071067811865476,0.7071067811865476,0,1,1,0,0.4463246959280803,0.28776978417266186,Medium
,24.72,0.0,49.9,5,Frozen,frozen foods,2022-04-19 04:00:00,40,4,1,0,0.8660254037844386,0.5000000000000001,0,2,0,0,0.48122686409307236,0.2517985611510791,Medium
,22.21,0.0,58.4,4,Bakery,bread and pastry,2022-04-19 05:00:00,45,5,1,0,0.9659258262890683,0.25881904510252074,0,0,1,0,0.3484928609201481,0.28776978417266186,Medium
,26.4,4.63,63.9,9,General,mixed baskets,2022-04-19 06:00:00,66,6,1,0,1.0,6.123233995736766e-17,0,3,0,1,0.5700687466948703,0.43884892086330934,High
,25.36,0.0,65.3,10,General,mixed baskets,2022-04-19 07:00:00,50,7,1,0,0.9659258262890683,-0.25881904510252063,0,3,0,0,0.5150713907985192,0.3237410071942446,Medium
,24.3,0.0,49.7,3,Dairy,milk and yogurt aisle,2022-04-19 08:00:00,13,8,1,0,0.8660254037844387,-0.4999999999999998,0,1,1,0,0.45901639344262296,0.05755395683453238,Low
,25.81,0.0,57.6,11,Produce,fresh fruit and veg,2022-04-19 09:00:00,54,9,1,0,0.7071067811865476,-0.7071067811865475,0,4,1,0,0.5388683236382865,0.35251798561151076,Medium
,25.87,0.33,40.4,11,General,mixed baskets,2022-04-19 10:00:00,97,10,1,0,0.49999999999999994,-0.8660254037844387,0,3,0,1,0.5420412480169222,0.6618705035971223,Peak
,23.7,0.0,57.8,8,Frozen,frozen foods,2022-04-19 11:00:00,75,11,1,0,0.258819045102521,-0.9659258262890682,0,2,0,0,0.42728714965626646,0.5035971223021583,High
,24.07,0.6,51.8,7,Produce,fresh fruit and veg,2022-04-19 12:00:00,104,12,1,0,1.2246467991473532e-16,-1.0,0,4,1,1,0.44685351665785294,0.7122302158273381,Peak
,23.57,0.0,57.0,8,Dairy,milk and yogurt aisle,2022-04-19 13:00:00,80,13,1,0,-0.2588190451025208,-0.9659258262890683,0,1,1,0,0.4204124801692226,0.539568345323741,Peak
,28.86,0.0,63.5,7,General,mixed baskets,2022-04-19 14:00:00,42,14,1,0,-0.4999999999999997,-0.8660254037844388,0,3,0,0,0.7001586462189316,0.26618705035971224,Medium
,21.37,0.0,53.5,13,General,mixed baskets,2022-04-19 15:00:00,42,15,1,0,-0.7071067811865471,-0.7071067811865479,0,3,0,0,0.3040719196192491,0.26618705035971224,Medium
,25.31,0.0,35.2,8,Produce,fresh fruit and veg,2022-04-19 16:00:00,32,16,1,0,-0.8660254037844385,-0.5000000000000004,0,4,1,0,0.5124272871496561,0.19424460431654678,Low
,27.56,1.04,41.9,9,General,mixed baskets,2022-04-19 17:00:00,82,17,1,0,-0.9659258262890683,-0.25881904510252063,0,3,0,1,0.6314119513484927,0.5539568345323741,Peak
,22.82,0.0,55.5,11,General,mixed baskets,2022-04-19 18:00:00,62,18,1,0,-1.0,-1.8369701987210297e-16,0,3,0,0,0.3807509254362771,0.41007194244604317,High
,23.12,0.0,47.8,13,Bakery,bread and pastry,2022-04-19 19:00:00,77,19,1,0,-0.9659258262890684,0.2588190451025203,0,0,1,0,0.3966155473294553,0.5179856115107914,High
,23.06,0.0,45.7,8,Produce,fresh fruit and veg,2022-04-19 20:00:00,68,20,1,0,-0.8660254037844386,0.5000000000000001,0,4,1,0,0.39344262295081955,0.45323741007194246,High
,21.02,0.0,62.7,7,Produce,fresh fruit and veg,2022-04-19 21:00:00,37,21,1,0,-0.7071067811865477,0.7071067811865474,0,4,1,0,0.2855631940772078,0.2302158273381295,Low
,28.35,0.0,52.9,6,Produce,fresh fruit and veg,2022-04-19 22:00:00,63,22,1,0,-0.5000000000000004,0.8660254037844384,0,4,1,0,0.6731887890005288,0.4172661870503597,High
,24.81,0.0,62.0,11,Bakery,bread and pastry,2022-04-19 23:00:00,41,23,1,0,-0.25881904510252157,0.9659258262890681,0,0,1,0,0.4859862506610258,0.2589928057553957,Medium
,22.61,0.0,61.9,5,General,mixed baskets,2022-04-20 00:00:00,26,0,2,0,0.0,1.0,0,3,0,0,0.3696456901110523,0.1510791366906475,Low
,23.74,0.0,51.6,9,Dairy,milk and yogurt aisle,2022-04-20 01:00:00,38,1,2,0,0.25881904510252074,0.9659258262890683,0,1,1,0,0.4294024325753568,0.23741007194244604,Low
,25.72,0.08,55.9,11,Bakery,bread and pastry,2022-04-20 02:00:00,30,2,2,0,0.49999999999999994,0.8660254037844387,0,0,1,1,0.534108937070333,0.17985611510791366,Low
,24.46,0.0,45.4,3,Produce,fresh fruit and veg,2022-04-20 03:00:00,40,3,2,0,0.7071067811865476,0.7071067811865476,0,4,1,0,0.46747752511898466,0.2517985611510791,Medium
,23.05,0.0,57.8,8,Bakery,bread and pastry,2022-04-20 04:00:00,41,4,2,0,0.8660254037844386,0.5000000000000001,0,0,1,0,0.39291380222104705,0.2589928057553957,Medium
,26.5,0.0,54.3,3,Produce,fresh fruit and veg,2022-04-20 05:00:00,41,5,2,0,0.9659258262890683,0.25881904510252074,0,4,1,0,0.5753569539925965,0.2589928057553957,Medium
,23.05,0.0,66.9,5,Bakery,bread and pastry,2022-04-20 06:00:00,41,6,2,0,1.0,6.123233995736766e-17,0,0,1,0,0.39291380222104705,0.2589928057553957,Medium
,24.26,0.0,61.1,7,Dairy,milk and yogurt aisle,2022-04-20 07:00:00,33,7,2,0,0.9659258262890683,-0.25881904510252063,0,1,1,0,0.45690111052353255,0.2014388489208633,Low
,25.65,0.0,53.3,10,General,mixed baskets,2022-04-20 08:00:00,45,8,2,0,0.8660254037844387,-0.4999999999999998,0,3,0,0,0.5304071919619248,0.28776978417266186,Medium
,23.43,0.0,49.2,5,Dairy,milk and yogurt aisle,2022-04-20 09:00:00,52,9,2,0,0.7071067811865476,-0.7071067811865475,0,1,1,0,0.4130089899524061,0.3381294964028777,Medium
,25.41,0.0,52.8,7,Frozen,frozen foods,2022-04-20 10:00:00,87,10,2,0,0.49999999999999994,-0.8660254037844387,0,2,0,0,0.5177154944473823,0.5899280575539568,Peak
,23.63,0.0,54.5,6,Bakery,bread and pastry,2022-04-20 11:00:00,94,11,2,0,0.258819045102521,-0.9659258262890682,0,0,1,0,0.4235854045478582,0.6402877697841727,Peak
,31.79,0.0,60.4,10,Produce,fresh fruit and veg,2022-04-20 12:00:00,95,12,2,0,1.2246467991473532e-16,-1.0,0,4,1,0,0.8551031200423056,0.6474820143884892,Peak
,24.19,0.0,62.5,8,General,mixed baskets,2022-04-20 13:00:00,110,13,2,0,-0.2588190451025208,-0.9659258262890683,0,3,0,0,0.4531993654151243,0.7553956834532374,Peak
,26.9,0.0,45.1,11,General,mixed baskets,2022-04-20 14:00:00,52,14,2,0,-0.4999999999999997,-0.8660254037844388,0,3,0,0,0.5965097831835007,0.3381294964028777,Medium
,23.08,0.26,47.1,5,Dairy,milk and yogurt aisle,2022-04-20 15:00:00,31,15,2,0,-0.7071067811865471,-0.7071067811865479,0,1,1,1,0.3945002644103648,0.18705035971223022,Low
,22.42,0.0,57.1,8,Dairy,milk and yogurt aisle,2022-04-20 16:00:00,40,16,2,0,-0.8660254037844385,-0.5000000000000004,0,1,1,0,0.35959809624537287,0.2517985611510791,Medium
,24.87,0.0,45.0,5,General,mixed baskets,2022-04-20 17:00:00,57,17,2,0,-0.9659258262890683,-0.25881904510252063,0,3,0,0,0.48915917503966155,0.37410071942446044,High
,24.32,0.0,53.7,8,Bakery,bread and pastry,2022-04-20 18:00:00,63,18,2,0,-1.0,-1.8369701987210297e-16,0,0,1,0,0.46007403490216814,0.4172661870503597,High
,24.33,0.0,40.6,12,Produce,fresh fruit and veg,2022-04-20 19:00:00,75,19,2,0,-0.9659258262890684,0.2588190451025203,0,4,1,0,0.46060285563194064,0.5035971223021583,High
,25.09,0.0,51.9,5,Produce,fresh fruit and veg,2022-04-20 20:00:00,82,20,2,0,-0.8660254037844386,0.5000000000000001,0,4,1,0,0.5007932310946589,0.5539568345323741,Peak
,27.35,0.0,50.9,3,Frozen,frozen foods,2022-04-20 21:00:00,51,21,2,0,-0.7071067811865477,0.7071067811865474,0,2,0,0,0.6203067160232681,0.33093525179856115,Medium
,29.89,0.0,51.9,10,Dairy,milk and yogurt aisle,2022-04-20 22:00:00,36,22,2,0,-0.5000000000000004,0.8660254037844384,0,1,1,0,0.7546271813855102,0.22302158273381295,Low
,30.14,0.0,49.4,3,Frozen,frozen foods,2022-04-20 23:00:00,23,23,2,0,-0.25881904510252157,0.9659258262890681,0,2,0,0,0.7678476996298255,0.12949640287769784,Low
,25.25,0.0,58.2,7,Produce,fresh fruit and veg,2022-04-21 00:00:00,44,0,3,0,0.0,1.0,0,4,1,0,0.5092543627710205,0.2805755395683453,Medium
,29.63,0.0,61.3,8,General,mixed baskets,2022-04-21 01:00:00,37,1,3,0,0.25881904510252074,0.9659258262890683,0,3,0,0,0.7408778424114224,0.2302158273381295,Low
,29.3,0.0,60.1,11,Bakery,bread and pastry,2022-04-21 02:00:00,45,2,3,0,0.49999999999999994,0.8660254037844387,0,0,1,0,0.7234267583289264,0.28776978417266186,Medium
,23.54,0.05,52.4,6,Bakery,bread and pastry,2022-04-21 03:00:00,41,3,3,0,0.7071067811865476,0.7071067811865476,0,0,1,1,0.4188260179799047,0.2589928057553957,Medium
,23.88,0.0,52.0,7,General,mixed baskets,2022-04-21 04:00:00,48,4,3,0,0.8660254037844386,0.5000000000000001,0,3,0,0,0.43680592279217334,0.30935251798561153,Medium
,24.82,1.29,53.1,3,General,mixed baskets,2022-04-21 05:00:00,47,5,3,0,0.9659258262890683,0.25881904510252074,0,3,0,1,0.48651507139079847,0.302158273381295,Medium
,29.9,0.0,48.8,8,General,mixed baskets,2022-04-21 06:00:00,50,6,3,0,1.0,6.123233995736766e-17,0,3,0,0,0.7551560021152828,0.3237410071942446,Medium
,24.7,0.0,53.1,5,Bakery,bread and pastry,2022-04-21 07:00:00,34,7,3,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0.4801692226335271,0.20863309352517986,Low
,24.44,0.0,53.1,7,Dairy,milk and yogurt aisle,2022-04-21 08:00:00,51,8,3,0,0.8660254037844387,-0.4999999999999998,0,1,1,0,0.4664198836594395,0.33093525179856115,Medium
,28.46,0.0,52.7,9,General,mixed baskets,2022-04-21 09:00:00,33,9,3,0,0.7071067811865476,-0.7071067811865475,0,3,0,0,0.6790058170280274,0.2014388489208633,Low
,24.58,0.0,56.2,13,General,mixed baskets,2022-04-21 10:00:00,96,10,3,0,0.49999999999999994,-0.8660254037844387,0,3,0,0,0.4738233738762558,0.6546762589928058,Peak
,24.64,0.0,61.0,5,Dairy,milk and yogurt aisle,2022-04-21 11:00:00,117,11,3,0,0.258819045102521,-0.9659258262890682,0,1,1,0,0.4769962982548916,0.8057553956834532,Peak
,26.49,0.0,49.4,8,General,mixed baskets,2022-04-21 12:00:00,99,12,3,0,1.2246467991473532e-16,-1.0,0,3,0,0,0.5748281332628238,0.6762589928057554,Peak
,25.44,0.0,52.6,6,Bakery,bread and pastry,2022-04-21 13:00:00,81,13,3,0,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0.5193019566367002,0.5467625899280576,Peak
,19.03,0.0,58.7,7,Produce,fresh fruit and veg,2022-04-21 14:00:00,57,14,3,0,-0.4999999999999997,-0.8660254037844388,0,4,1,0,0.18032786885245908,0.37410071942446044,High
,21.91,0.0,56.0,9,Produce,fresh fruit and veg,2022-04-21 15:00:00,52,15,3,0,-0.7071067811865471,-0.7071067811865479,0,4,1,0,0.33262823902696986,0.3381294964028777,Medium
,26.74,0.0,48.2,10,General,mixed baskets,2022-04-21 16:00:00,53,16,3,0,-0.8660254037844385,-0.5000000000000004,0,3,0,0,0.5880486515071389,0.34532374100719426,Medium
,21.44,1.09,48.6,12,General,mixed baskets,2022-04-21 17:00:00,77,17,3,0,-0.9659258262890683,-0.25881904510252063,0,3,0,1,0.3077736647276574,0.5179856115107914,High
,28.02,0.0,59.5,11,Frozen,frozen foods,2022-04-21 18:00:00,79,18,3,0,-1.0,-1.8369701987210297e-16,0,2,0,0,0.6557377049180326,0.5323741007194245,Peak
,24.8,0.0,46.2,8,Frozen,frozen foods,2022-04-21 19:00:00,72,19,3,0,-0.9659258262890684,0.2588190451025203,0,2,0,0,0.4854574299312533,0.48201438848920863,High
,25.6,0.0,57.7,5,Produce,fresh fruit and veg,2022-04-21 20:00:00,66,20,3,0,-0.8660254037844386,0.5000000000000001,0,4,1,0,0.5277630883130618,0.43884892086330934,High
,25.67,0.0,46.7,9,Bakery,bread and pastry,2022-04-21 21:00:00,58,21,3,0,-0.7071067811865477,0.7071067811865474,0,0,1,0,0.5314648334214701,0.381294964028777,High
,20.54,0.0,68.1,7,Produce,fresh fruit and veg,2022-04-21 22:00:00,35,22,3,0,-0.5000000000000004,0.8660254037844384,0,4,1,0,0.2601797990481226,0.2158273381294964,Low
,23.21,0.0,46.4,5,Produce,fresh fruit and veg,2022-04-21 23:00:00,34,23,3,0,-0.25881904510252157,0.9659258262890681,0,4,1,0,0.4013749338974088,0.20863309352517986,Low
,22.33,0.0,68.7,8,General,mixed baskets,2022-04-22 00:00:00,34,0,4,0,0.0,1.0,0,3,0,0,0.35483870967741926,0.20863309352517986,Low
,25.52,0.0,60.4,3,Produce,fresh fruit and veg,2022-04-22 01:00:00,62,1,4,0,0.25881904510252074,0.9659258262890683,0,4,1,0,0.5235325224748809,0.41007194244604317,High
,28.7,0.0,65.4,11,Produce,fresh fruit and veg,2022-04-22 02:00:00,50,2,4,0,0.49999999999999994,0.8660254037844387,0,4,1,0,0.6916975145425699,0.3237410071942446,Medium
,24.37,0.06,64.4,8,General,mixed baskets,2022-04-22 03:00:00,35,3,4,0,0.7071067811865476,0.7071067811865476,0,3,0,1,0.4627181385510312,0.2158273381294964,Low
,25.11,0.0,58.8,5,Produce,fresh fruit and veg,2022-04-22 04:00:00,39,4,4,0,0.8660254037844386,0.5000000000000001,0,4,1,0,0.501850872554204,0.2446043165467626,Low
,20.1,0.0,52.4,4,Dairy,milk and yogurt aisle,2022-04-22 05:00:00,46,5,4,0,0.9659258262890683,0.25881904510252074,0,1,1,0,0.23691168693812806,0.2949640287769784,Medium
,24.01,0.0,73.8,5,Bakery,bread and pastry,2022-04-22 06:00:00,50,6,4,0,1.0,6.123233995736766e-17,0,0,1,0,0.44368059227921736,0.3237410071942446,Medium
,24.33,0.0,51.6,7,General,mixed baskets,2022-04-22 07:00:00,20,7,4,0,0.9659258262890683,-0.25881904510252063,0,3,0,0,0.46060285563194064,0.1079136690647482,Low
,24.47,0.0,56.3,6,Frozen,frozen foods,2022-04-22 08:00:00,50,8,4,0,0.8660254037844387,-0.4999999999999998,0,2,0,0,0.46800634584875717,0.3237410071942446,Medium
,26.42,0.59,46.1,6,Produce,fresh fruit and veg,2022-04-22 09:00:00,37,9,4,0,0.7071067811865476,-0.7071067811865475,0,4,1,1,0.5711263881544156,0.2302158273381295,Low
,28.41,0.0,54.8,6,Bakery,bread and pastry,2022-04-22 10:00:00,86,10,4,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0.6763617133791644,0.5827338129496403,Peak
,24.9,0.0,59.4,7,General,mixed baskets,2022-04-22 11:00:00,90,11,4,0,0.258819045102521,-0.9659258262890682,0,3,0,0,0.49074563722897924,0.6115107913669064,Peak
,25.91,0.0,49.4,8,Frozen,frozen foods,2022-04-22 12:00:00,104,12,4,0,1.2246467991473532e-16,-1.0,0,2,0,0,0.5441565309360127,0.7122302158273381,Peak
