holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,is_holiday,is_severe_weather,is_low_visibility,temp_scaled,rain_1h_scaled,clouds_all_scaled,congestion_category
,277.71,0.51,0.0,90,,,2016-04-28 23:00:00,1309,23,3,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.5146970605878822,0.009167715261549523,0.9,Medium
,277.36,0.51,0.0,90,,,2016-04-29 00:00:00,597,0,4,0,0.0,1.0,0,0,0,0.5094481103779248,0.009167715261549523,0.9,Low
,276.59,0.0,0.0,75,,,2016-04-29 01:00:00,458,1,4,0,0.25881904510252074,0.9659258262890683,0,0,0,0.4979004199160166,0.0,0.75,Low
,275.96,0.0,0.0,1,,,2016-04-29 02:00:00,357,2,4,0,0.49999999999999994,0.8660254037844387,0,0,0,0.4884523095380922,0.0,0.01,Low
,275.63,0.0,0.0,20,,,2016-04-29 03:00:00,398,3,4,0,0.7071067811865476,0.7071067811865476,0,0,0,0.4835032993401321,0.0,0.2,Low
,274.88,0.0,0.0,75,,,2016-04-29 04:00:00,810,4,4,0,0.8660254037844386,0.5000000000000001,0,0,0,0.47225554889022203,0.0,0.75,Low
,274.86,0.0,0.0,75,,,2016-04-29 05:00:00,2665,5,4,0,0.9659258262890683,0.25881904510252074,0,0,0,0.47195560887822474,0.0,0.75,Medium
,274.88,0.0,0.0,90,,,2016-04-29 06:00:00,5813,6,4,0,1.0,6.123233995736766e-17,0,0,0,0.47225554889022203,0.0,0.9,Severe
,275.38,0.0,0.0,75,,,2016-04-29 07:00:00,6904,7,4,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.47975404919016207,0.0,0.75,Severe
,276.95,0.0,0.0,75,,,2016-04-29 08:00:00,5464,8,4,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.5032993401319736,0.0,0.75,Severe
,278.76,0.0,0.0,75,,,2016-04-29 09:00:00,5221,9,4,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.5304439112177565,0.0,0.75,Severe
,280.73,0.0,0.0,20,,,2016-04-29 10:00:00,4952,10,4,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.5599880023995205,0.0,0.2,High
,282.08,0.0,0.0,20,,,2016-04-29 11:00:00,5296,11,4,0,0.258819045102521,-0.9659258262890682,0,0,0,0.580233953209358,0.0,0.2,Severe
,283.8,0.0,0.0,20,,,2016-04-29 12:00:00,5736,12,4,0,1.2246467991473532e-16,-1.0,0,0,0,0.6060287942411521,0.0,0.2,Severe
,284.94,0.0,0.0,1,,,2016-04-29 13:00:00,5553,13,4,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.6231253749250151,0.0,0.01,Severe
,286.27,0.0,0.0,20,,,2016-04-29 14:00:00,5842,14,4,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.6430713857228553,0.0,0.2,Severe
,287.05,0.0,0.0,20,,,2016-04-29 15:00:00,6258,15,4,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.6547690461907621,0.0,0.2,Severe
,287.62,0.0,0.0,20,,,2016-04-29 16:00:00,6631,16,4,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.6633173365326936,0.0,0.2,Severe
,288.21,0.0,0.0,20,,,2016-04-29 17:00:00,5959,17,4,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.6721655668866225,0.0,0.2,Severe
,288.32,0.0,0.0,20,,,2016-04-29 18:00:00,4888,18,4,0,-1.0,-1.8369701987210297e-16,0,0,0,0.6738152369526095,0.0,0.2,High
,287.77,0.0,0.0,40,,,2016-04-29 19:00:00,2433,19,4,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.6655668866226754,0.0,0.4,Medium
,285.73,0.0,0.0,1,,,2016-04-29 20:00:00,950,20,4,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.6349730053989207,0.0,0.01,Low
,283.63,0.0,0.0,1,,,2016-04-29 21:00:00,872,21,4,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.6034793041391723,0.0,0.01,Low
,282.32,0.0,0.0,1,,,2016-04-29 22:00:00,808,22,4,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.5838332333533294,0.0,0.01,Low
,281.95,0.0,0.0,1,,,2016-04-29 23:00:00,526,23,4,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.5782843431313737,0.0,0.01,Low
,281.53,0.0,0.0,75,,,2016-04-30 00:00:00,1506,0,5,1,0.0,1.0,0,0,0,0.5719856028794239,0.0,0.75,Medium
,281.1,0.0,0.0,75,,,2016-04-30 01:00:00,862,1,5,1,0.25881904510252074,0.9659258262890683,0,0,0,0.5655368926214762,0.0,0.75,Low
,280.43,0.0,0.0,90,,,2016-04-30 02:00:00,687,2,5,1,0.49999999999999994,0.8660254037844387,0,0,0,0.5554889022195564,0.0,0.9,Low
,279.31,0.0,0.0,40,,,2016-04-30 03:00:00,405,3,5,1,0.7071067811865476,0.7071067811865476,0,0,0,0.5386922615476907,0.0,0.4,Low
,278.46,0.0,0.0,40,,,2016-04-30 04:00:00,413,4,5,1,0.8660254037844386,0.5000000000000001,0,0,0,0.5259448110377923,0.0,0.4,Low
,277.62,0.0,0.0,20,,,2016-04-30 05:00:00,745,5,5,1,0.9659258262890683,0.25881904510252074,0,0,0,0.5133473305338935,0.0,0.2,Low
,277.53,0.0,0.0,40,,,2016-04-30 06:00:00,1442,6,5,1,1.0,6.123233995736766e-17,0,0,0,0.5119976004799037,0.0,0.4,Medium
,277.81,0.0,0.0,75,,,2016-04-30 07:00:00,2202,7,5,1,0.9659258262890683,-0.25881904510252063,0,0,0,0.5161967606478706,0.0,0.75,Medium
,278.82,0.0,0.0,75,,,2016-04-30 08:00:00,3400,8,5,1,0.8660254037844387,-0.4999999999999998,0,0,0,0.5313437312537493,0.0,0.75,Medium
,280.72,0.0,0.0,90,,,2016-04-30 09:00:00,4239,9,5,1,0.7071067811865476,-0.7071067811865475,0,0,0,0.5598380323935218,0.0,0.9,High
,282.99,0.0,0.0,90,,,2016-04-30 10:00:00,4476,10,5,1,0.49999999999999994,-0.8660254037844387,0,0,0,0.5938812237552492,0.0,0.9,High
,284.82,0.0,0.0,90,,,2016-04-30 11:00:00,4924,11,5,1,0.258819045102521,-0.9659258262890682,0,0,0,0.6213257348530294,0.0,0.9,High
,285.54,0.0,0.0,90,,,2016-04-30 12:00:00,5266,12,5,1,1.2246467991473532e-16,-1.0,0,0,0,0.6321235752849435,0.0,0.9,Severe
,286.46,0.0,0.0,90,,,2016-04-30 13:00:00,4982,13,5,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0.6459208158368325,0.0,0.9,Severe
,287.16,0.0,0.0,90,,,2016-04-30 14:00:00,4880,14,5,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0.6564187162567492,0.0,0.9,High
,287.34,0.0,0.0,90,,,2016-04-30 15:00:00,4782,15,5,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0.6591181763647268,0.0,0.9,High
,287.26,0.0,0.0,90,,,2016-04-30 16:00:00,4740,16,5,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0.6579184163167366,0.0,0.9,High
,287.05,0.0,0.0,90,,,2016-04-30 17:00:00,4648,17,5,1,-0.9659258262890683,-0.25881904510252063,0,0,0,0.6547690461907621,0.0,0.9,High
,286.27,0.0,0.0,90,,,2016-04-30 18:00:00,4334,18,5,1,-1.0,-1.8369701987210297e-16,0,0,0,0.6430713857228553,0.0,0.9,High
,285.28,0.0,0.0,90,,,2016-04-30 19:00:00,3710,19,5,1,-0.9659258262890684,0.2588190451025203,0,0,0,0.6282243551289739,0.0,0.9,High
,284.28,0.0,0.0,90,,,2016-04-30 20:00:00,3347,20,5,1,-0.8660254037844386,0.5000000000000001,0,0,0,0.6132273545290939,0.0,0.9,Medium
,283.24,0.0,0.0,90,,,2016-04-30 21:00:00,3494,21,5,1,-0.7071067811865477,0.7071067811865474,0,0,0,0.5976304739052193,0.0,0.9,High
,282.12,0.0,0.0,90,,,2016-04-30 22:00:00,3170,22,5,1,-0.5000000000000004,0.8660254037844384,0,0,0,0.5808338332333536,0.0,0.9,Medium
,281.38,0.0,0.0,90,,,2016-04-30 23:00:00,2348,23,5,1,-0.25881904510252157,0.9659258262890681,0,0,0,0.5697360527894422,0.0,0.9,Medium
,280.75,0.0,0.0,90,,,2016-05-01 00:00:00,1628,0,6,1,0.0,1.0,0,0,0,0.5602879424115178,0.0,0.9,Medium
,280.02,0.0,0.0,90,,,2016-05-01 01:00:00,946,1,6,1,0.25881904510252074,0.9659258262890683,0,0,0,0.5493401319736052,0.0,0.9,Low
,279.48,0.0,0.0,90,,,2016-05-01 02:00:00,735,2,6,1,0.49999999999999994,0.8660254037844387,0,0,0,0.5412417516496705,0.0,0.9,Low
,279.02,0.0,0.0,90,,,2016-05-01 03:00:00,395,3,6,1,0.7071067811865476,0.7071067811865476,0,0,0,0.5343431313737251,0.0,0.9,Low
,278.56,0.0,0.0,90,,,2016-05-01 04:00:00,390,4,6,1,0.8660254037844386,0.5000000000000001,0,0,0,0.5274445110977807,0.0,0.9,Low
,278.18,0.0,0.0,90,,,2016-05-01 05:00:00,629,5,6,1,0.9659258262890683,0.25881904510252074,0,0,0,0.5217456508698263,0.0,0.9,Low
,277.7,0.0,0.0,90,,,2016-05-01 06:00:00,1180,6,6,1,1.0,6.123233995736766e-17,0,0,0,0.5145470905818836,0.0,0.9,Low
,277.72,0.0,0.0,90,,,2016-05-01 07:00:00,1734,7,6,1,0.9659258262890683,-0.25881904510252063,0,0,0,0.5148470305938818,0.0,0.9,Medium
,278.53,0.0,0.0,75,,,2016-05-01 08:00:00,2453,8,6,1,0.8660254037844387,-0.4999999999999998,0,0,0,0.5269946010797838,0.0,0.75,Medium
,280.82,0.0,0.0,75,,,2016-05-01 09:00:00,2996,9,6,1,0.7071067811865476,-0.7071067811865475,0,0,0,0.5613377324535094,0.0,0.75,Medium
,282.67,0.0,0.0,75,,,2016-05-01 10:00:00,3601,10,6,1,0.49999999999999994,-0.8660254037844387,0,0,0,0.5890821835632877,0.0,0.75,High
,284.8,0.0,0.0,75,,,2016-05-01 11:00:00,4049,11,6,1,0.258819045102521,-0.9659258262890682,0,0,0,0.6210257948410322,0.0,0.75,High
,286.25,0.0,0.0,75,,,2016-05-01 12:00:00,4526,12,6,1,1.2246467991473532e-16,-1.0,0,0,0,0.642771445710858,0.0,0.75,High
,287.03,0.0,0.0,75,,,2016-05-01 13:00:00,4756,13,6,1,-0.2588190451025208,-0.9659258262890683,0,0,0,0.654469106178764,0.0,0.75,High
,288.44,0.0,0.0,75,,,2016-05-01 14:00:00,4514,14,6,1,-0.4999999999999997,-0.8660254037844388,0,0,0,0.6756148770245952,0.0,0.75,High
,289.21,0.0,0.0,75,,,2016-05-01 15:00:00,4377,15,6,1,-0.7071067811865471,-0.7071067811865479,0,0,0,0.6871625674865025,0.0,0.75,High
,289.44,0.0,0.0,75,,,2016-05-01 16:00:00,4557,16,6,1,-0.8660254037844385,-0.5000000000000004,0,0,0,0.6906118776244752,0.0,0.75,High
,289.39,0.0,0.0,75,,,2016-05-01 17:00:00,5102,17,6,1,-0.9659258262890683,-0.25881904510252063,0,0,0,0.689862027594481,0.0,0.75,Severe
,289.61,0.0,0.0,75,,,2016-05-01 18:00:00,4051,18,6,1,-1.0,-1.8369701987210297e-16,0,0,0,0.6931613677264551,0.0,0.75,High
,289.18,0.0,0.0,75,,,2016-05-01 19:00:00,3351,19,6,1,-0.9659258262890684,0.2588190451025203,0,0,0,0.6867126574685065,0.0,0.75,Medium
,287.54,0.0,0.0,40,,,2016-05-01 20:00:00,2784,20,6,1,-0.8660254037844386,0.5000000000000001,0,0,0,0.6621175764847035,0.0,0.4,Medium
,285.25,0.0,0.0,20,,,2016-05-01 21:00:00,2364,21,6,1,-0.7071067811865477,0.7071067811865474,0,0,0,0.6277744451109779,0.0,0.2,Medium
,284.35,0.0,0.0,20,,,2016-05-01 22:00:00,1696,22,6,1,-0.5000000000000004,0.8660254037844384,0,0,0,0.6142771445710863,0.0,0.2,Medium
,283.23,0.0,0.0,1,,,2016-05-01 23:00:00,1025,23,6,1,-0.25881904510252157,0.9659258262890681,0,0,0,0.5974805038992206,0.0,0.01,Low
,281.85,0.0,0.0,1,,,2016-05-02 00:00:00,171,0,0,0,0.0,1.0,0,0,0,0.5767846430713862,0.0,0.01,Low
,279.98,0.0,0.0,1,,,2016-05-02 01:00:00,149,1,0,0,0.25881904510252074,0.9659258262890683,0,0,0,0.5487402519496105,0.0,0.01,Low
,278.31,0.0,0.0,1,,,2016-05-02 02:00:00,123,2,0,0,0.49999999999999994,0.8660254037844387,0,0,0,0.5236952609478106,0.0,0.01,Low
,277.04,0.0,0.0,1,,,2016-05-02 03:00:00,163,3,0,0,0.7071067811865476,0.7071067811865476,0,0,0,0.5046490701859633,0.0,0.01,Low
,276.24,0.0,0.0,1,,,2016-05-02 04:00:00,702,4,0,0,0.8660254037844386,0.5000000000000001,0,0,0,0.49265146970605905,0.0,0.01,Low
,275.88,0.0,0.0,1,,,2016-05-02 05:00:00,2766,5,0,0,0.9659258262890683,0.25881904510252074,0,0,0,0.48725254949010205,0.0,0.01,Medium
,275.36,0.0,0.0,1,,,2016-05-02 06:00:00,5639,6,0,0,1.0,6.123233995736766e-17,0,0,0,0.4794541091781647,0.0,0.01,Severe
,276.62,0.0,0.0,1,,,2016-05-02 07:00:00,6457,7,0,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.4983503299340134,0.0,0.01,Severe
,280.76,0.0,0.0,5,,,2016-05-02 08:00:00,5804,8,0,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.5604379124175165,0.0,0.05,Severe
,284.2,0.0,0.0,1,,,2016-05-02 09:00:00,5032,9,0,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.6120275944811038,0.0,0.01,Severe
,286.84,0.0,0.0,1,,,2016-05-02 10:00:00,4345,10,0,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.6516196760647868,0.0,0.01,High
,289.02,0.0,0.0,1,,,2016-05-02 11:00:00,4459,11,0,0,0.258819045102521,-0.9659258262890682,0,0,0,0.6843131373725253,0.0,0.01,High
,289.84,0.0,0.0,1,,,2016-05-02 12:00:00,4665,12,0,0,1.2246467991473532e-16,-1.0,0,0,0,0.6966106778644269,0.0,0.01,High
,290.34,0.0,0.0,20,,,2016-05-02 13:00:00,4715,13,0,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.7041091781643669,0.0,0.2,High
,291.12,0.0,0.0,20,,,2016-05-02 14:00:00,5044,14,0,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.7158068386322738,0.0,0.2,Severe
,291.64,0.0,0.0,40,,,2016-05-02 15:00:00,5476,15,0,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.7236052789442111,0.0,0.4,Severe
,291.56,0.0,0.0,20,,,2016-05-02 16:00:00,6020,16,0,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.722405518896221,0.0,0.2,Severe
,291.67,0.0,0.0,20,,,2016-05-02 17:00:00,5671,17,0,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.7240551889622079,0.0,0.2,Severe
,291.84,0.0,0.0,20,,,2016-05-02 18:00:00,4148,18,0,0,-1.0,-1.8369701987210297e-16,0,0,0,0.7266046790641869,0.0,0.2,High
,291.17,0.0,0.0,20,,,2016-05-02 19:00:00,3028,19,0,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.716556688662268,0.0,0.2,Medium
,289.43,0.0,0.0,20,,,2016-05-02 20:00:00,2858,20,0,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.6904619076184766,0.0,0.2,Medium
,286.27,0.0,0.0,20,,,2016-05-02 21:00:00,2748,21,0,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.6430713857228553,0.0,0.2,Medium
,284.07,0.0,0.0,1,,,2016-05-02 22:00:00,1821,22,0,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.6100779844031194,0.0,0.01,Medium
,282.82,0.0,0.0,1,,,2016-05-02 23:00:00,911,23,0,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.5913317336532694,0.0,0.01,Low
,281.91,0.0,0.0,1,,,2016-05-03 00:00:00,568,0,1,0,0.0,1.0,0,0,0,0.5776844631073791,0.0,0.01,Low
,281.4,0.0,0.0,1,,,2016-05-03 01:00:00,364,1,1,0,0.25881904510252074,0.9659258262890683,0,0,0,0.5700359928014396,0.0,0.01,Low
,282.13,0.0,0.0,1,,,2016-05-03 02:00:00,281,2,1,0,0.49999999999999994,0.8660254037844387,0,0,0,0.5809838032393522,0.0,0.01,Low
,281.82,0.0,0.0,1,,,2016-05-03 03:00:00,326,3,1,0,0.7071067811865476,0.7071067811865476,0,0,0,0.5763347330533893,0.0,0.01,Low
,281.74,0.0,0.0,1,,,2016-05-03 04:00:00,861,4,1,0,0.8660254037844386,0.5000000000000001,0,0,0,0.5751349730053992,0.0,0.01,Low
,281.15,0.0,0.0,1,,,2016-05-03 05:00:00,2878,5,1,0,0.9659258262890683,0.25881904510252074,0,0,0,0.5662867426514695,0.0,0.01,Medium
,280.58,0.0,0.0,40,,,2016-05-03 06:00:00,6083,6,1,0,1.0,6.123233995736766e-17,0,0,0,0.557738452309538,0.0,0.4,Severe
,281.26,0.0,0.0,75,,,2016-05-03 07:00:00,6952,7,1,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.5679364127174565,0.0,0.75,Severe
,284.25,0.0,0.0,75,,,2016-05-03 08:00:00,6325,8,1,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.612777444511098,0.0,0.75,Severe
,286.98,0.0,0.0,75,,,2016-05-03 09:00:00,5476,9,1,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.6537192561487707,0.0,0.75,Severe
,289.51,0.0,0.0,1,,,2016-05-03 10:00:00,4694,10,1,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.6916616676664668,0.0,0.01,High
,291.27,0.0,0.0,75,,,2016-05-03 11:00:00,4725,11,1,0,0.258819045102521,-0.9659258262890682,0,0,0,0.7180563887222554,0.0,0.75,High
,292.73,0.0,0.0,75,,,2016-05-03 12:00:00,4874,12,1,0,1.2246467991473532e-16,-1.0,0,0,0,0.7399520095980808,0.0,0.75,High
,293.37,0.0,0.0,75,,,2016-05-03 13:00:00,4965,13,1,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.7495500899820038,0.0,0.75,Severe
,294.03,0.0,0.0,75,,,2016-05-03 14:00:00,5389,14,1,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.7594481103779241,0.0,0.75,Severe
,294.09,0.0,0.0,75,,,2016-05-03 15:00:00,5857,15,1,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.760347930413917,0.0,0.75,Severe
,294.17,0.0,0.0,75,,,2016-05-03 16:00:00,6339,16,1,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.761547690461908,0.0,0.75,Severe
,294.28,0.0,0.0,75,,,2016-05-03 17:00:00,6023,17,1,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.7631973605278941,0.0,0.75,Severe
,294.51,0.0,0.0,40,,,2016-05-03 18:00:00,4254,18,1,0,-1.0,-1.8369701987210297e-16,0,0,0,0.7666466706658668,0.0,0.4,High
,293.44,0.0,0.0,20,,,2016-05-03 19:00:00,3212,19,1,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.7505998800239952,0.0,0.2,Medium
,291.64,0.0,0.0,20,,,2016-05-03 20:00:00,2801,20,1,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.7236052789442111,0.0,0.2,Medium
,289.96,0.0,0.0,1,,,2016-05-03 21:00:00,2363,21,1,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.6984103179364125,0.0,0.01,Medium
,288.42,0.0,0.0,1,,,2016-05-03 22:00:00,1708,22,1,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.6753149370125978,0.0,0.01,Medium
,286.75,0.0,0.0,1,,,2016-05-03 23:00:00,1092,23,1,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.650269946010798,0.0,0.01,Low
,285.93,0.0,0.0,1,,,2016-05-04 00:00:00,826,0,2,0,0.0,1.0,0,0,0,0.6379724055188964,0.0,0.01,Low
,285.34,0.0,0.0,1,,,2016-05-04 01:00:00,774,1,2,0,0.25881904510252074,0.9659258262890683,0,0,0,0.6291241751649668,0.0,0.01,Low
,284.3,0.0,0.0,1,,,2016-05-04 02:00:00,867,2,2,0,0.49999999999999994,0.8660254037844387,0,0,0,0.6135272945410921,0.0,0.01,Low
,283.07,0.0,0.0,1,,,2016-05-04 03:00:00,799,3,2,0,0.7071067811865476,0.7071067811865476,0,0,0,0.5950809838032394,0.0,0.01,Low
,281.31,0.0,0.0,1,,,2016-05-04 04:00:00,1021,4,2,0,0.8660254037844386,0.5000000000000001,0,0,0,0.5686862627474507,0.0,0.01,Low
,279.64,0.0,0.0,1,,,2016-05-04 05:00:00,3119,5,2,0,0.9659258262890683,0.25881904510252074,0,0,0,0.5436412717456508,0.0,0.01,Medium
,278.72,0.0,0.0,1,,,2016-05-04 06:00:00,6151,6,2,0,1.0,6.123233995736766e-17,0,0,0,0.5298440311937618,0.0,0.01,Severe
,280.32,0.0,0.0,1,,,2016-05-04 07:00:00,6131,7,2,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.5538392321535693,0.0,0.01,Severe
,282.8,0.0,0.0,1,,,2016-05-04 08:00:00,6446,8,2,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.591031793641272,0.0,0.01,Severe
,285.03,0.0,0.0,1,,,2016-05-04 09:00:00,5423,9,2,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.6244751049790039,0.0,0.01,Severe
,286.3,0.0,0.0,20,,,2016-05-04 10:00:00,4693,10,2,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.6435212957408522,0.0,0.2,High
,287.57,0.0,0.0,40,,,2016-05-04 11:00:00,4841,11,2,0,0.258819045102521,-0.9659258262890682,0,0,0,0.6625674865026995,0.0,0.4,High
,289.0,0.0,0.0,40,,,2016-05-04 12:00:00,4968,12,2,0,1.2246467991473532e-16,-1.0,0,0,0,0.684013197360528,0.0,0.4,Severe
,289.97,0.0,0.0,20,,,2016-05-04 13:00:00,4974,13,2,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.6985602879424121,0.0,0.2,Severe
,290.75,0.0,0.0,1,,,2016-05-04 14:00:00,5211,14,2,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.7102579484103181,0.0,0.01,Severe
,291.49,0.0,0.0,1,,,2016-05-04 15:00:00,5769,15,2,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.7213557288542294,0.0,0.01,Severe
,291.73,0.0,0.0,1,,,2016-05-04 16:00:00,6472,16,2,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.7249550089982008,0.0,0.01,Severe
,291.82,0.0,0.0,1,,,2016-05-04 17:00:00,6180,17,2,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.7263047390521896,0.0,0.01,Severe
,291.58,0.0,0.0,1,,,2016-05-04 18:00:00,4681,18,2,0,-1.0,-1.8369701987210297e-16,0,0,0,0.7227054589082182,0.0,0.01,High
,290.76,0.0,0.0,1,,,2016-05-04 19:00:00,3599,19,2,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.7104079184163168,0.0,0.01,High
,289.34,0.0,0.0,20,,,2016-05-04 20:00:00,3139,20,2,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.6891121775644868,0.0,0.2,Medium
,286.07,0.0,0.0,40,,,2016-05-04 21:00:00,2655,21,2,0,-0.7071067811865477,0.7071067811865474,0,0,0,0.6400719856028795,0.0,0.4,Medium
,283.23,0.0,0.0,40,,,2016-05-04 22:00:00,1791,22,2,0,-0.5000000000000004,0.8660254037844384,0,0,0,0.5974805038992206,0.0,0.4,Medium
,280.98,0.0,0.0,1,,,2016-05-04 23:00:00,1084,23,2,0,-0.25881904510252157,0.9659258262890681,0,0,0,0.5637372525494905,0.0,0.01,Low
,279.99,0.0,0.0,1,,,2016-05-05 00:00:00,1219,0,3,0,0.0,1.0,0,0,0,0.5488902219556092,0.0,0.01,Low
,279.33,0.0,0.0,1,,,2016-05-05 01:00:00,673,1,3,0,0.25881904510252074,0.9659258262890683,0,0,0,0.538992201559688,0.0,0.01,Low
,278.25,0.0,0.0,1,,,2016-05-05 02:00:00,323,2,3,0,0.49999999999999994,0.8660254037844387,0,0,0,0.5227954409118177,0.0,0.01,Low
,278.26,0.0,0.0,1,,,2016-05-05 03:00:00,360,3,3,0,0.7071067811865476,0.7071067811865476,0,0,0,0.5229454109178164,0.0,0.01,Low
,277.56,0.0,0.0,1,,,2016-05-05 04:00:00,947,4,3,0,0.8660254037844386,0.5000000000000001,0,0,0,0.5124475104979006,0.0,0.01,Low
,278.82,0.0,0.0,75,,,2016-05-05 05:00:00,2917,5,3,0,0.9659258262890683,0.25881904510252074,0,0,0,0.5313437312537493,0.0,0.75,Medium
,279.9,0.0,0.0,75,,,2016-05-05 06:00:00,6146,6,3,0,1.0,6.123233995736766e-17,0,0,0,0.5475404919016195,0.0,0.75,Severe
,280.72,0.0,0.0,75,,,2016-05-05 07:00:00,7130,7,3,0,0.9659258262890683,-0.25881904510252063,0,0,0,0.5598380323935218,0.0,0.75,Severe
,283.15,0.0,0.0,75,,,2016-05-05 08:00:00,6299,8,3,0,0.8660254037844387,-0.4999999999999998,0,0,0,0.5962807438512295,0.0,0.75,Severe
,285.93,0.0,0.0,20,,,2016-05-05 09:00:00,5244,9,3,0,0.7071067811865476,-0.7071067811865475,0,0,0,0.6379724055188964,0.0,0.2,Severe
,287.66,0.0,0.0,40,,,2016-05-05 10:00:00,4425,10,3,0,0.49999999999999994,-0.8660254037844387,0,0,0,0.6639172165566892,0.0,0.4,High
,290.03,0.0,0.0,20,,,2016-05-05 11:00:00,4980,11,3,0,0.258819045102521,-0.9659258262890682,0,0,0,0.6994601079784041,0.0,0.2,Severe
,291.77,0.0,0.0,40,,,2016-05-05 12:00:00,5136,12,3,0,1.2246467991473532e-16,-1.0,0,0,0,0.7255548890221954,0.0,0.4,Severe
,293.16,0.0,0.0,75,,,2016-05-05 13:00:00,5226,13,3,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0.7464007198560293,0.0,0.75,Severe
,294.92,0.0,0.0,40,,,2016-05-05 14:00:00,5567,14,3,0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.772795440911818,0.0,0.4,Severe
,296.39,0.0,0.0,20,,,2016-05-05 15:00:00,5947,15,3,0,-0.7071067811865471,-0.7071067811865479,0,0,0,0.7948410317936412,0.0,0.2,Severe
,297.36,0.0,0.0,20,,,2016-05-05 16:00:00,6539,16,3,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.8093881223755253,0.0,0.2,Severe
,298.24,0.0,0.0,20,,,2016-05-05 17:00:00,6274,17,3,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0.8225854829034196,0.0,0.2,Severe
,298.43,0.0,0.0,5,,,2016-05-05 18:00:00,4970,18,3,0,-1.0,-1.8369701987210297e-16,0,0,0,0.8254349130173968,0.0,0.05,Severe
,298.16,0.0,0.0,1,,,2016-05-05 19:00:00,3733,19,3,0,-0.9659258262890684,0.2588190451025203,0,0,0,0.8213857228554294,0.0,0.01,High
,295.83,0.0,0.0,20,,,2016-05-05 20:00:00,3153,20,3,0,-0.8660254037844386,0.5000000000000001,0,0,0,0.7864427114577084,0.0,0.2,Medium
